id,next_id,lv,group,desc,cost,cost_total,effect
400736,400737,36,4,-1,359#345|360#3450,359#4830|360#48300,hp#1943712
400737,400738,37,4,-1,359#363|360#3630,359#5193|360#51930,hp#1997704
400738,400739,38,4,-1,359#381|360#3810,359#5574|360#55740,hp#2051696
400739,400740,39,4,-1,359#399|360#3990,359#5973|360#59730,hp#2105688
400740,400741,40,4,-1,359#417|360#4170,359#6390|360#63900,hp#2159680
400741,400742,41,4,-1,359#435|360#4350,359#6825|360#68250,hp#2213672
400742,400743,42,4,-1,359#456|360#4560,359#7281|360#72810,hp#2267664
400743,400744,43,4,-1,359#477|360#4770,359#7758|360#77580,hp#2321656
400744,400745,44,4,-1,359#498|360#4980,359#8256|360#82560,hp#2375648
400745,400746,45,4,-1,359#519|360#5190,359#8775|360#87750,hp#2429640
400746,400747,46,4,-1,359#540|360#5400,359#9315|360#93150,hp#2483632
400747,400748,47,4,-1,359#561|360#5610,359#9876|360#98760,hp#2537624
400748,400749,48,4,-1,359#582|360#5820,359#10458|360#104580,hp#2591616
400749,400750,49,4,-1,359#603|360#6030,359#11061|360#110610,hp#2645608
400750,400751,50,4,-1,359#624|360#6240,359#11685|360#116850,hp#2699600
400751,400752,51,4,-1,359#645|360#6450,359#12330|360#123300,hp#2753592
400752,400753,52,4,-1,359#672|360#6720,359#13002|360#130020,hp#2807584
400753,400754,53,4,-1,359#699|360#6990,359#13701|360#137010,hp#2861576
400754,400755,54,4,-1,359#726|360#7260,359#14427|360#144270,hp#2915568
400755,400756,55,4,-1,359#753|360#7530,359#15180|360#151800,hp#2969560
400756,400757,56,4,-1,359#780|360#7800,359#15960|360#159600,hp#3023552
400757,400758,57,4,-1,359#807|360#8070,359#16767|360#167670,hp#3077544
400758,400759,58,4,-1,359#834|360#8340,359#17601|360#176010,hp#3131536
400759,400760,59,4,-1,359#861|360#8610,359#18462|360#184620,hp#3185528
400760,-1,60,4,-1,359#888|360#8880,359#19350|360#193500,hp#3239520
400800,400801,0,4,-1,359#0|360#0,359#0|360#0,
400801,400802,1,4,-1,359#15|360#150,359#15|360#150,atk#194
400802,400803,2,4,-1,359#18|360#180,359#33|360#330,atk#388
400803,400804,3,4,-1,359#21|360#210,359#54|360#540,atk#582
400804,400805,4,4,-1,359#24|360#240,359#78|360#780,atk#776
400805,400806,5,4,-1,359#27|360#270,359#105|360#1050,atk#970
400806,400807,6,4,-1,359#30|360#300,359#135|360#1350,atk#1164
400807,400808,7,4,-1,359#33|360#330,359#168|360#1680,atk#1358
400808,400809,8,4,-1,359#36|360#360,359#204|360#2040,atk#1552
400809,400810,9,4,-1,359#39|360#390,359#243|360#2430,atk#1746
400810,400811,10,4,-1,359#42|360#420,359#285|360#2850,atk#1940
400811,400812,11,4,-1,359#45|360#450,359#330|360#3300,atk#2134
400812,400813,12,4,-1,359#54|360#540,359#384|360#3840,atk#2328
400813,400814,13,4,-1,359#63|360#630,359#447|360#4470,atk#2522
400814,400815,14,4,-1,359#72|360#720,359#519|360#5190,atk#2716
400815,400816,15,4,-1,359#81|360#810,359#600|360#6000,atk#2910
400816,400817,16,4,-1,359#90|360#900,359#690|360#6900,atk#3104
400817,400818,17,4,-1,359#99|360#990,359#789|360#7890,atk#3298
400818,400819,18,4,-1,359#108|360#1080,359#897|360#8970,atk#3492
400819,400820,19,4,-1,359#117|360#1170,359#1014|360#10140,atk#3686
400820,400821,20,4,-1,359#126|360#1260,359#1140|360#11400,atk#3880
400821,400822,21,4,-1,359#135|360#1350,359#1275|360#12750,atk#4074
400822,400823,22,4,-1,359#147|360#1470,359#1422|360#14220,atk#4268
400823,400824,23,4,-1,359#159|360#1590,359#1581|360#15810,atk#4462
400824,400825,24,4,-1,359#171|360#1710,359#1752|360#17520,atk#4656
400825,400826,25,4,-1,359#183|360#1830,359#1935|360#19350,atk#4850
400826,400827,26,4,-1,359#195|360#1950,359#2130|360#21300,atk#5044
400827,400828,27,4,-1,359#207|360#2070,359#2337|360#23370,atk#5238
400828,400829,28,4,-1,359#219|360#2190,359#2556|360#25560,atk#5432
400829,400830,29,4,-1,359#231|360#2310,359#2787|360#27870,atk#5626
400830,400831,30,4,-1,359#243|360#2430,359#3030|360#30300,atk#5820
400831,400832,31,4,-1,359#255|360#2550,359#3285|360#32850,atk#6014
400832,400833,32,4,-1,359#273|360#2730,359#3558|360#35580,atk#6208
400833,400834,33,4,-1,359#291|360#2910,359#3849|360#38490,atk#6402
400834,400835,34,4,-1,359#309|360#3090,359#4158|360#41580,atk#6596
400835,400836,35,4,-1,359#327|360#3270,359#4485|360#44850,atk#6790
400836,400837,36,4,-1,359#345|360#3450,359#4830|360#48300,atk#6984
400837,400838,37,4,-1,359#363|360#3630,359#5193|360#51930,atk#7178
400838,400839,38,4,-1,359#381|360#3810,359#5574|360#55740,atk#7372
400839,400840,39,4,-1,359#399|360#3990,359#5973|360#59730,atk#7566
400840,400841,40,4,-1,359#417|360#4170,359#6390|360#63900,atk#7760
400841,400842,41,4,-1,359#435|360#4350,359#6825|360#68250,atk#7954
400842,400843,42,4,-1,359#456|360#4560,359#7281|360#72810,atk#8148
400843,400844,43,4,-1,359#477|360#4770,359#7758|360#77580,atk#8342
400844,400845,44,4,-1,359#498|360#4980,359#8256|360#82560,atk#8536
400845,400846,45,4,-1,359#519|360#5190,359#8775|360#87750,atk#8730
400846,400847,46,4,-1,359#540|360#5400,359#9315|360#93150,atk#8924
400847,400848,47,4,-1,359#561|360#5610,359#9876|360#98760,atk#9118
400848,400849,48,4,-1,359#582|360#5820,359#10458|360#104580,atk#9312
400849,400850,49,4,-1,359#603|360#6030,359#11061|360#110610,atk#9506
400850,400851,50,4,-1,359#624|360#6240,359#11685|360#116850,atk#9700
400851,400852,51,4,-1,359#645|360#6450,359#12330|360#123300,atk#9894
400852,400853,52,4,-1,359#672|360#6720,359#13002|360#130020,atk#10088
400853,400854,53,4,-1,359#699|360#6990,359#13701|360#137010,atk#10282
400854,400855,54,4,-1,359#726|360#7260,359#14427|360#144270,atk#10476
400855,400856,55,4,-1,359#753|360#7530,359#15180|360#151800,atk#10670
400856,400857,56,4,-1,359#780|360#7800,359#15960|360#159600,atk#10864
400857,400858,57,4,-1,359#807|360#8070,359#16767|360#167670,atk#11058
400858,400859,58,4,-1,359#834|360#8340,359#17601|360#176010,atk#11252
400859,400860,59,4,-1,359#861|360#8610,359#18462|360#184620,atk#11446
400860,-1,60,4,-1,359#888|360#8880,359#19350|360#193500,atk#11640
400900,400901,0,4,-1,359#0|360#0,359#0|360#0,
400901,400902,1,4,-1,359#15|360#150,359#15|360#150,spd#1
400902,400903,2,4,-1,359#18|360#180,359#33|360#330,spd#2
400903,400904,3,4,-1,359#21|360#210,359#54|360#540,spd#3
400904,400905,4,4,-1,359#24|360#240,359#78|360#780,spd#4
400905,400906,5,4,-1,359#27|360#270,359#105|360#1050,spd#5
400906,400907,6,4,-1,359#30|360#300,359#135|360#1350,spd#6
400907,400908,7,4,-1,359#33|360#330,359#168|360#1680,spd#7
400908,400909,8,4,-1,359#36|360#360,359#204|360#2040,spd#8
400909,400910,9,4,-1,359#39|360#390,359#243|360#2430,spd#9
400910,400911,10,4,-1,359#42|360#420,359#285|360#2850,spd#10
400911,400912,11,4,-1,359#45|360#450,359#330|360#3300,spd#11
400912,400913,12,4,-1,359#54|360#540,359#384|360#3840,spd#12
400913,400914,13,4,-1,359#63|360#630,359#447|360#4470,spd#13
400914,400915,14,4,-1,359#72|360#720,359#519|360#5190,spd#14
400915,400916,15,4,-1,359#81|360#810,359#600|360#6000,spd#15
400916,400917,16,4,-1,359#90|360#900,359#690|360#6900,spd#16
400917,400918,17,4,-1,359#99|360#990,359#789|360#7890,spd#17
400918,400919,18,4,-1,359#108|360#1080,359#897|360#8970,spd#18
400919,400920,19,4,-1,359#117|360#1170,359#1014|360#10140,spd#19
400920,400921,20,4,-1,359#126|360#1260,359#1140|360#11400,spd#20
400921,400922,21,4,-1,359#135|360#1350,359#1275|360#12750,spd#21
400922,400923,22,4,-1,359#147|360#1470,359#1422|360#14220,spd#22
400923,400924,23,4,-1,359#159|360#1590,359#1581|360#15810,spd#23
400924,400925,24,4,-1,359#171|360#1710,359#1752|360#17520,spd#24
400925,400926,25,4,-1,359#183|360#1830,359#1935|360#19350,spd#25
400926,400927,26,4,-1,359#195|360#1950,359#2130|360#21300,spd#26
400927,400928,27,4,-1,359#207|360#2070,359#2337|360#23370,spd#27
400928,400929,28,4,-1,359#219|360#2190,359#2556|360#25560,spd#28
400929,400930,29,4,-1,359#231|360#2310,359#2787|360#27870,spd#29
400930,400931,30,4,-1,359#243|360#2430,359#3030|360#30300,spd#30
400931,400932,31,4,-1,359#255|360#2550,359#3285|360#32850,spd#31
400932,400933,32,4,-1,359#273|360#2730,359#3558|360#35580,spd#32
400933,400934,33,4,-1,359#291|360#2910,359#3849|360#38490,spd#33
400934,400935,34,4,-1,359#309|360#3090,359#4158|360#41580,spd#34
400935,400936,35,4,-1,359#327|360#3270,359#4485|360#44850,spd#35
400936,400937,36,4,-1,359#345|360#3450,359#4830|360#48300,spd#36
400937,400938,37,4,-1,359#363|360#3630,359#5193|360#51930,spd#37
400938,400939,38,4,-1,359#381|360#3810,359#5574|360#55740,spd#38
400939,400940,39,4,-1,359#399|360#3990,359#5973|360#59730,spd#39
400940,400941,40,4,-1,359#417|360#4170,359#6390|360#63900,spd#40
400941,400942,41,4,-1,359#435|360#4350,359#6825|360#68250,spd#41
400942,400943,42,4,-1,359#456|360#4560,359#7281|360#72810,spd#42
400943,400944,43,4,-1,359#477|360#4770,359#7758|360#77580,spd#43
400944,400945,44,4,-1,359#498|360#4980,359#8256|360#82560,spd#44
400945,400946,45,4,-1,359#519|360#5190,359#8775|360#87750,spd#45
400946,400947,46,4,-1,359#540|360#5400,359#9315|360#93150,spd#46
400947,400948,47,4,-1,359#561|360#5610,359#9876|360#98760,spd#47
400948,400949,48,4,-1,359#582|360#5820,359#10458|360#104580,spd#48
400949,400950,49,4,-1,359#603|360#6030,359#11061|360#110610,spd#49
400950,400951,50,4,-1,359#624|360#6240,359#11685|360#116850,spd#50
400951,400952,51,4,-1,359#645|360#6450,359#12330|360#123300,spd#51
400952,400953,52,4,-1,359#672|360#6720,359#13002|360#130020,spd#52
400953,400954,53,4,-1,359#699|360#6990,359#13701|360#137010,spd#53
400954,400955,54,4,-1,359#726|360#7260,359#14427|360#144270,spd#54
400955,400956,55,4,-1,359#753|360#7530,359#15180|360#151800,spd#55
400956,400957,56,4,-1,359#780|360#7800,359#15960|360#159600,spd#56
400957,400958,57,4,-1,359#807|360#8070,359#16767|360#167670,spd#57
400958,400959,58,4,-1,359#834|360#8340,359#17601|360#176010,spd#58
400959,400960,59,4,-1,359#861|360#8610,359#18462|360#184620,spd#59
400960,-1,60,4,-1,359#888|360#8880,359#19350|360#193500,spd#60
401000,401001,0,4,-1,359#0|360#0,359#0|360#0,
401001,401002,1,4,-1,359#150|360#1500,359#150|360#1500,healI#0.014|healB#0.014
401002,401003,2,4,-1,359#300|360#3000,359#450|360#4500,healI#0.028|healB#0.028
401003,401004,3,4,-1,359#450|360#4500,359#900|360#9000,healI#0.042|healB#0.042
401004,401005,4,4,-1,359#600|360#6000,359#1500|360#15000,healI#0.056|healB#0.056
401005,401006,5,4,-1,359#750|360#7500,359#2250|360#22500,healI#0.07|healB#0.07
401006,401007,6,4,-1,359#900|360#9000,359#3150|360#31500,healI#0.084|healB#0.084
401007,401008,7,4,-1,359#1050|360#10500,359#4200|360#42000,healI#0.098|healB#0.098
401008,401009,8,4,-1,359#1200|360#12000,359#5400|360#54000,healI#0.112|healB#0.112
401009,401010,9,4,-1,359#1350|360#13500,359#6750|360#67500,healI#0.126|healB#0.126
401010,-1,10,4,-1,359#1500|360#15000,359#8250|360#82500,healI#0.14|healB#0.14
500100,500101,0,5,-1,359#0|360#0,359#0|360#0,
500101,500102,1,5,-1,359#5|360#50,359#5|360#50,hp#7369
500102,500103,2,5,-1,359#6|360#60,359#11|360#110,hp#14738
500103,500104,3,5,-1,359#7|360#70,359#18|360#180,hp#22107
500104,500105,4,5,-1,359#8|360#80,359#26|360#260,hp#29476
500105,500106,5,5,-1,359#9|360#90,359#35|360#350,hp#36845
500106,500107,6,5,-1,359#10|360#100,359#45|360#450,hp#44214
500107,500108,7,5,-1,359#11|360#110,359#56|360#560,hp#51583
500108,500109,8,5,-1,359#12|360#120,359#68|360#680,hp#58952
500109,500110,9,5,-1,359#13|360#130,359#81|360#810,hp#66321
500110,500111,10,5,-1,359#14|360#140,359#95|360#950,hp#73690
500111,500112,11,5,-1,359#15|360#150,359#110|360#1100,hp#81059
500112,500113,12,5,-1,359#18|360#180,359#128|360#1280,hp#88428
500113,500114,13,5,-1,359#21|360#210,359#149|360#1490,hp#95797
500114,500115,14,5,-1,359#24|360#240,359#173|360#1730,hp#103166
500115,500116,15,5,-1,359#27|360#270,359#200|360#2000,hp#110535
500116,500117,16,5,-1,359#30|360#300,359#230|360#2300,hp#117904
500117,500118,17,5,-1,359#33|360#330,359#263|360#2630,hp#125273
500118,500119,18,5,-1,359#36|360#360,359#299|360#2990,hp#132642
500119,500120,19,5,-1,359#39|360#390,359#338|360#3380,hp#140011
500120,500121,20,5,-1,359#42|360#420,359#380|360#3800,hp#147380
500121,500122,21,5,-1,359#45|360#450,359#425|360#4250,hp#154749
500122,500123,22,5,-1,359#49|360#490,359#474|360#4740,hp#162118
500123,500124,23,5,-1,359#53|360#530,359#527|360#5270,hp#169487
500124,500125,24,5,-1,359#57|360#570,359#584|360#5840,hp#176856
500125,500126,25,5,-1,359#61|360#610,359#645|360#6450,hp#184225
500126,500127,26,5,-1,359#65|360#650,359#710|360#7100,hp#191594
500127,500128,27,5,-1,359#69|360#690,359#779|360#7790,hp#198963
500128,500129,28,5,-1,359#73|360#730,359#852|360#8520,hp#206332
500129,500130,29,5,-1,359#77|360#770,359#929|360#9290,hp#213701
500130,500131,30,5,-1,359#81|360#810,359#1010|360#10100,hp#221070
500131,500132,31,5,-1,359#85|360#850,359#1095|360#10950,hp#228439
500132,500133,32,5,-1,359#91|360#910,359#1186|360#11860,hp#235808
500133,500134,33,5,-1,359#97|360#970,359#1283|360#12830,hp#243177
500134,500135,34,5,-1,359#103|360#1030,359#1386|360#13860,hp#250546
500135,500136,35,5,-1,359#109|360#1090,359#1495|360#14950,hp#257915
500136,500137,36,5,-1,359#115|360#1150,359#1610|360#16100,hp#265284
500137,500138,37,5,-1,359#121|360#1210,359#1731|360#17310,hp#272653
500138,500139,38,5,-1,359#127|360#1270,359#1858|360#18580,hp#280022
500139,500140,39,5,-1,359#133|360#1330,359#1991|360#19910,hp#287391
500140,500141,40,5,-1,359#139|360#1390,359#2130|360#21300,hp#294760
500141,500142,41,5,-1,359#145|360#1450,359#2275|360#22750,hp#302129
500142,500143,42,5,-1,359#152|360#1520,359#2427|360#24270,hp#309498
500143,500144,43,5,-1,359#159|360#1590,359#2586|360#25860,hp#316867
500144,500145,44,5,-1,359#166|360#1660,359#2752|360#27520,hp#324236
500145,500146,45,5,-1,359#173|360#1730,359#2925|360#29250,hp#331605
500146,500147,46,5,-1,359#180|360#1800,359#3105|360#31050,hp#338974
500147,500148,47,5,-1,359#187|360#1870,359#3292|360#32920,hp#346343
500148,500149,48,5,-1,359#194|360#1940,359#3486|360#34860,hp#353712
500149,500150,49,5,-1,359#201|360#2010,359#3687|360#36870,hp#361081
500150,500151,50,5,-1,359#208|360#2080,359#3895|360#38950,hp#368450
500151,500152,51,5,-1,359#215|360#2150,359#4110|360#41100,hp#375819
500152,500153,52,5,-1,359#224|360#2240,359#4334|360#43340,hp#383188
500153,500154,53,5,-1,359#233|360#2330,359#4567|360#45670,hp#390557
500154,500155,54,5,-1,359#242|360#2420,359#4809|360#48090,hp#397926
500155,500156,55,5,-1,359#251|360#2510,359#5060|360#50600,hp#405295
500156,500157,56,5,-1,359#260|360#2600,359#5320|360#53200,hp#412664
500157,500158,57,5,-1,359#269|360#2690,359#5589|360#55890,hp#420033
500158,500159,58,5,-1,359#278|360#2780,359#5867|360#58670,hp#427402
500159,500160,59,5,-1,359#287|360#2870,359#6154|360#61540,hp#434771
500160,-1,60,5,-1,359#296|360#2960,359#6450|360#64500,hp#442140
500200,500201,0,5,-1,359#0|360#0,359#0|360#0,
500201,500202,1,5,-1,359#5|360#50,359#5|360#50,atk#442
500202,500203,2,5,-1,359#6|360#60,359#11|360#110,atk#884
500203,500204,3,5,-1,359#7|360#70,359#18|360#180,atk#1326
500204,500205,4,5,-1,359#8|360#80,359#26|360#260,atk#1768
500205,500206,5,5,-1,359#9|360#90,359#35|360#350,atk#2210
500206,500207,6,5,-1,359#10|360#100,359#45|360#450,atk#2652
500207,500208,7,5,-1,359#11|360#110,359#56|360#560,atk#3094
500208,500209,8,5,-1,359#12|360#120,359#68|360#680,atk#3536
500209,500210,9,5,-1,359#13|360#130,359#81|360#810,atk#3978
500210,500211,10,5,-1,359#14|360#140,359#95|360#950,atk#4420
500211,500212,11,5,-1,359#15|360#150,359#110|360#1100,atk#4862
500212,500213,12,5,-1,359#18|360#180,359#128|360#1280,atk#5304
500213,500214,13,5,-1,359#21|360#210,359#149|360#1490,atk#5746
500214,500215,14,5,-1,359#24|360#240,359#173|360#1730,atk#6188
500215,500216,15,5,-1,359#27|360#270,359#200|360#2000,atk#6630
500216,500217,16,5,-1,359#30|360#300,359#230|360#2300,atk#7072
500217,500218,17,5,-1,359#33|360#330,359#263|360#2630,atk#7514
500218,500219,18,5,-1,359#36|360#360,359#299|360#2990,atk#7956
500219,500220,19,5,-1,359#39|360#390,359#338|360#3380,atk#8398
500220,500221,20,5,-1,359#42|360#420,359#380|360#3800,atk#8840
500221,500222,21,5,-1,359#45|360#450,359#425|360#4250,atk#9282
500222,500223,22,5,-1,359#49|360#490,359#474|360#4740,atk#9724
500223,500224,23,5,-1,359#53|360#530,359#527|360#5270,atk#10166
500224,500225,24,5,-1,359#57|360#570,359#584|360#5840,atk#10608
500225,500226,25,5,-1,359#61|360#610,359#645|360#6450,atk#11050
500226,500227,26,5,-1,359#65|360#650,359#710|360#7100,atk#11492
500227,500228,27,5,-1,359#69|360#690,359#779|360#7790,atk#11934
500228,500229,28,5,-1,359#73|360#730,359#852|360#8520,atk#12376
500229,500230,29,5,-1,359#77|360#770,359#929|360#9290,atk#12818
500230,500231,30,5,-1,359#81|360#810,359#1010|360#10100,atk#13260
500231,500232,31,5,-1,359#85|360#850,359#1095|360#10950,atk#13702
500232,500233,32,5,-1,359#91|360#910,359#1186|360#11860,atk#14144
500233,500234,33,5,-1,359#97|360#970,359#1283|360#12830,atk#14586
500234,500235,34,5,-1,359#103|360#1030,359#1386|360#13860,atk#15028
500235,500236,35,5,-1,359#109|360#1090,359#1495|360#14950,atk#15470
500236,500237,36,5,-1,359#115|360#1150,359#1610|360#16100,atk#15912
500237,500238,37,5,-1,359#121|360#1210,359#1731|360#17310,atk#16354
500238,500239,38,5,-1,359#127|360#1270,359#1858|360#18580,atk#16796
500239,500240,39,5,-1,359#133|360#1330,359#1991|360#19910,atk#17238
500240,500241,40,5,-1,359#139|360#1390,359#2130|360#21300,atk#17680
500241,500242,41,5,-1,359#145|360#1450,359#2275|360#22750,atk#18122
500242,500243,42,5,-1,359#152|360#1520,359#2427|360#24270,atk#18564
500243,500244,43,5,-1,359#159|360#1590,359#2586|360#25860,atk#19006
500244,500245,44,5,-1,359#166|360#1660,359#2752|360#27520,atk#19448
500245,500246,45,5,-1,359#173|360#1730,359#2925|360#29250,atk#19890
500246,500247,46,5,-1,359#180|360#1800,359#3105|360#31050,atk#20332
500247,500248,47,5,-1,359#187|360#1870,359#3292|360#32920,atk#20774
500248,500249,48,5,-1,359#194|360#1940,359#3486|360#34860,atk#21216
500249,500250,49,5,-1,359#201|360#2010,359#3687|360#36870,atk#21658
500250,500251,50,5,-1,359#208|360#2080,359#3895|360#38950,atk#22100
500251,500252,51,5,-1,359#215|360#2150,359#4110|360#41100,atk#22542
500252,500253,52,5,-1,359#224|360#2240,359#4334|360#43340,atk#22984
500253,500254,53,5,-1,359#233|360#2330,359#4567|360#45670,atk#23426
500254,500255,54,5,-1,359#242|360#2420,359#4809|360#48090,atk#23868
500255,500256,55,5,-1,359#251|360#2510,359#5060|360#50600,atk#24310
500256,500257,56,5,-1,359#260|360#2600,359#5320|360#53200,atk#24752
500257,500258,57,5,-1,359#269|360#2690,359#5589|360#55890,atk#25194
500258,500259,58,5,-1,359#278|360#2780,359#5867|360#58670,atk#25636
500259,500260,59,5,-1,359#287|360#2870,359#6154|360#61540,atk#26078
500260,-1,60,5,-1,359#296|360#2960,359#6450|360#64500,atk#26520
500300,500301,0,5,-1,359#0|360#0,359#0|360#0,
500301,500302,1,5,-1,359#5|360#50,359#5|360#50,hp#7369
500302,500303,2,5,-1,359#6|360#60,359#11|360#110,hp#14738
500303,500304,3,5,-1,359#7|360#70,359#18|360#180,hp#22107
500304,500305,4,5,-1,359#8|360#80,359#26|360#260,hp#29476
500305,500306,5,5,-1,359#9|360#90,359#35|360#350,hp#36845
500306,500307,6,5,-1,359#10|360#100,359#45|360#450,hp#44214
500307,500308,7,5,-1,359#11|360#110,359#56|360#560,hp#51583
500308,500309,8,5,-1,359#12|360#120,359#68|360#680,hp#58952
500309,500310,9,5,-1,359#13|360#130,359#81|360#810,hp#66321
500310,500311,10,5,-1,359#14|360#140,359#95|360#950,hp#73690
500311,500312,11,5,-1,359#15|360#150,359#110|360#1100,hp#81059
500312,500313,12,5,-1,359#18|360#180,359#128|360#1280,hp#88428
500313,500314,13,5,-1,359#21|360#210,359#149|360#1490,hp#95797
500314,500315,14,5,-1,359#24|360#240,359#173|360#1730,hp#103166
500315,500316,15,5,-1,359#27|360#270,359#200|360#2000,hp#110535
500316,500317,16,5,-1,359#30|360#300,359#230|360#2300,hp#117904
500317,500318,17,5,-1,359#33|360#330,359#263|360#2630,hp#125273
500318,500319,18,5,-1,359#36|360#360,359#299|360#2990,hp#132642
500319,500320,19,5,-1,359#39|360#390,359#338|360#3380,hp#140011
500320,500321,20,5,-1,359#42|360#420,359#380|360#3800,hp#147380
500321,500322,21,5,-1,359#45|360#450,359#425|360#4250,hp#154749
500322,500323,22,5,-1,359#49|360#490,359#474|360#4740,hp#162118
500323,500324,23,5,-1,359#53|360#530,359#527|360#5270,hp#169487
500324,500325,24,5,-1,359#57|360#570,359#584|360#5840,hp#176856
500325,500326,25,5,-1,359#61|360#610,359#645|360#6450,hp#184225
500326,500327,26,5,-1,359#65|360#650,359#710|360#7100,hp#191594
500327,500328,27,5,-1,359#69|360#690,359#779|360#7790,hp#198963
500328,500329,28,5,-1,359#73|360#730,359#852|360#8520,hp#206332
500329,500330,29,5,-1,359#77|360#770,359#929|360#9290,hp#213701
500330,500331,30,5,-1,359#81|360#810,359#1010|360#10100,hp#221070
500331,500332,31,5,-1,359#85|360#850,359#1095|360#10950,hp#228439
500332,500333,32,5,-1,359#91|360#910,359#1186|360#11860,hp#235808
500333,500334,33,5,-1,359#97|360#970,359#1283|360#12830,hp#243177
