id,name,suit_name,skin_text
67241,Illusorische Klänge,,"
Der neue außergewöhnliche Zauberstab, genutzt von der Dämonin der Täuschung - Apate. Sein Aussehen gleicht der Waffe, die die mysteriösen Kämpfer, die sich ""Idole"" nennen, auf dem Kampffeld nutzen. 

Apate kennt die ""Idole"" nur vom Hörensagen, weshalb sie einiges über diese ""Idole"" auch missverstanden hat. Apate sagt, dass die Idole die Aufgabe haben, die Menschen mithilfe von Gesang zu verführen. Und aus dieser Idee heraus entwickelte sich auch der neue Zauberstab, mit dem Apate die Menschen noch mehr in ihren Bann ziehen kann. Auch wenn Apate das alles falsch verstanden hat, so haben die beiden Zauberstäbe dennoch die gleiche Funktion: Sie kreieren eine Illusion, auf die man sich bereitwillig einlässt. 

Auch wenn es eigentlich nur eine Illusion ist, das Glücksgefühl, das man in ihr erlebt, ist dennoch echt... Oder?"
67242,Illusorische Klänge,,"
Der neue außergewöhnliche Zauberstab, genutzt von der Dämonin der Täuschung - Apate. Sein Aussehen gleicht der Waffe, die die mysteriösen Kämpfer, die sich ""Idole"" nennen, auf dem Kampffeld nutzen. 

Apate kennt die ""Idole"" nur vom Hörensagen, weshalb sie einiges über diese ""Idole"" auch missverstanden hat. Apate sagt, dass die Idole die Aufgabe haben, die Menschen mithilfe von Gesang zu verführen. Und aus dieser Idee heraus entwickelte sich auch der neue Zauberstab, mit dem Apate die Menschen noch mehr in ihren Bann ziehen kann. Auch wenn Apate das alles falsch verstanden hat, so haben die beiden Zauberstäbe dennoch die gleiche Funktion: Sie kreieren eine Illusion, auf die man sich bereitwillig einlässt. 

Auch wenn es eigentlich nur eine Illusion ist, das Glücksgefühl, das man in ihr erlebt, ist dennoch echt... Oder?"
67243,Illusorische Klänge,,"
Der neue außergewöhnliche Zauberstab, genutzt von der Dämonin der Täuschung - Apate. Sein Aussehen gleicht der Waffe, die die mysteriösen Kämpfer, die sich ""Idole"" nennen, auf dem Kampffeld nutzen. 

Apate kennt die ""Idole"" nur vom Hörensagen, weshalb sie einiges über diese ""Idole"" auch missverstanden hat. Apate sagt, dass die Idole die Aufgabe haben, die Menschen mithilfe von Gesang zu verführen. Und aus dieser Idee heraus entwickelte sich auch der neue Zauberstab, mit dem Apate die Menschen noch mehr in ihren Bann ziehen kann. Auch wenn Apate das alles falsch verstanden hat, so haben die beiden Zauberstäbe dennoch die gleiche Funktion: Sie kreieren eine Illusion, auf die man sich bereitwillig einlässt. 

Auch wenn es eigentlich nur eine Illusion ist, das Glücksgefühl, das man in ihr erlebt, ist dennoch echt... Oder?"
67301,Ruf des Todes,,"
Sensinas Waffe wird auch die Sense der Kälte genannt. Ursprünglich war es eine ganz normale Sense, doch nachdem Sensina mit ihr mehr und mehr Leben nahm, begannen langsam die Seelen der Verstorbenen um die Schneide der Sense zu kreisen. 

Die toten Seelen können sich nicht mehr befreien von ihr und zirkulieren unaufhaltsam um sie herum und murmeln vor sich hin. Sensina lässt sich davon nicht beeindrucken. Ganz im Gegenteil: Sie genießt sogar den, wie sie es nennt, „Gesang der toten Seelen“. Mit der Zeit geriet dieses Phänomen in Vergessenheit und die Menschen, die die Sense sahen, dachten, dass dieses Geräusch einfach ein Säuseln des Windes sei, der sich um die Sense windet. 

Lass deinen Blick bloß nicht allzu lange auf der Sense ruhen, sonst wirst auch du bald die Stimme der Göttin des Todes in deinem Kopf säuseln hören."
67302,Ruf des Todes,,"
Sensinas Waffe wird auch die Sense der Kälte genannt. Ursprünglich war es eine ganz normale Sense, doch nachdem Sensina mit ihr mehr und mehr Leben nahm, begannen langsam die Seelen der Verstorbenen um die Schneide der Sense zu kreisen. 

Die toten Seelen können sich nicht mehr befreien von ihr und zirkulieren unaufhaltsam um sie herum und murmeln vor sich hin. Sensina lässt sich davon nicht beeindrucken. Ganz im Gegenteil: Sie genießt sogar den, wie sie es nennt, „Gesang der toten Seelen“. Mit der Zeit geriet dieses Phänomen in Vergessenheit und die Menschen, die die Sense sahen, dachten, dass dieses Geräusch einfach ein Säuseln des Windes sei, der sich um die Sense windet. 

Lass deinen Blick bloß nicht allzu lange auf der Sense ruhen, sonst wirst auch du bald die Stimme der Göttin des Todes in deinem Kopf säuseln hören."
67303,Ruf des Todes,,"
Sensinas Waffe wird auch die Sense der Kälte genannt. Ursprünglich war es eine ganz normale Sense, doch nachdem Sensina mit ihr mehr und mehr Leben nahm, begannen langsam die Seelen der Verstorbenen um die Schneide der Sense zu kreisen. 

Die toten Seelen können sich nicht mehr befreien von ihr und zirkulieren unaufhaltsam um sie herum und murmeln vor sich hin. Sensina lässt sich davon nicht beeindrucken. Ganz im Gegenteil: Sie genießt sogar den, wie sie es nennt, „Gesang der toten Seelen“. Mit der Zeit geriet dieses Phänomen in Vergessenheit und die Menschen, die die Sense sahen, dachten, dass dieses Geräusch einfach ein Säuseln des Windes sei, der sich um die Sense windet. 

Lass deinen Blick bloß nicht allzu lange auf der Sense ruhen, sonst wirst auch du bald die Stimme der Göttin des Todes in deinem Kopf säuseln hören."
67361,Nachtpfeife,,"
Eine Pfeife, die von Izanami, der Herrscherin der Unterwelt, genutzt wird. Die Pfeife besitzt die Fähigkeit, die Seelen der Toten herbeizurufen.

Izanami hat die Nachtpfeife schon unzählige Male benutzt, um die Seele ihrers verlorenen Geliebten herbeizurufen. Doch nicht ein einziges Mal bekam sie Antwort. Jedes Mal, wenn der Rauch aus der Pfeife aufsteigt, wird der Schmerz in Izanamis Herzen größer.

Wie oft muss sie die Pfeife noch entzünden und dem Rauch dabei zusehen, wie er in kleinen Kreisen langsam aufsteigt, bevor sie endlich von ihrem Schmerz befreit wird...?"
67362,Nachtpfeife,,"
Eine Pfeife, die von Izanami, der Herrscherin der Unterwelt, genutzt wird. Die Pfeife besitzt die Fähigkeit, die Seelen der Toten herbeizurufen.

Izanami hat die Nachtpfeife schon unzählige Male benutzt, um die Seele ihrers verlorenen Geliebten herbeizurufen. Doch nicht ein einziges Mal bekam sie Antwort. Jedes Mal, wenn der Rauch aus der Pfeife aufsteigt, wird der Schmerz in Izanamis Herzen größer.

Wie oft muss sie die Pfeife noch entzünden und dem Rauch dabei zusehen, wie er in kleinen Kreisen langsam aufsteigt, bevor sie endlich von ihrem Schmerz befreit wird...?"
67363,Nachtpfeife,,"
Eine Pfeife, die von Izanami, der Herrscherin der Unterwelt, genutzt wird. Die Pfeife besitzt die Fähigkeit, die Seelen der Toten herbeizurufen.

Izanami hat die Nachtpfeife schon unzählige Male benutzt, um die Seele ihrers verlorenen Geliebten herbeizurufen. Doch nicht ein einziges Mal bekam sie Antwort. Jedes Mal, wenn der Rauch aus der Pfeife aufsteigt, wird der Schmerz in Izanamis Herzen größer.

Wie oft muss sie die Pfeife noch entzünden und dem Rauch dabei zusehen, wie er in kleinen Kreisen langsam aufsteigt, bevor sie endlich von ihrem Schmerz befreit wird...?"
7214,Luftige Liebe,,"*Piep* Erhöhter Herzschlag bei Senpai festgestellt, Wangen errötet. *Piep* Ist das etwa „Liebe“?"
7215,Vollstreckerin,,"Eine ungeheure Energie durchströmt meinen Körper und belebt meinen Geist. Tritt zur Seite, Senpai, ich werde diese Schlacht übernehmen!"
7216,Zerbrechlich,,Ich fühle mich so... schwach...
7217,Kürbiskopf,,"Ein Skelett? Nein, das wäre viel zu langweilig. Ich werde etwas viel gruseligeres neben dein Bett stellen, warte nur ab, hehe~"
7218,Hexennacht,,"Hier oben ist die Nacht ist so ruhig und andächtig… So nah war ich dem Mond noch nie, Senpai~"
7219,Auf ewig vereint,,"Die Rüstung abgelegt und in dieses Kleid gehüllt, im Hintergrund das Läuten der Glocken... Komm Senpai, lass uns hier unter dem heiligen Schein unsere Schwüre ablegen~"
7220,Himmelsblume,,"Hebt mein Kleid, wenn ich es nur so locker zubinde? Hoffentlich schaffen wir es noch rechtzeitig zum Feuerwerk~"
7221,Bunny Maid,,Heute wird dich die große Alberta höchstpersönlich bedienen! Ein Stück Pinguin-Torte? Kommt sofort~
7222,Tagträumerin,,"Senpai, hast du dir auch schon mal gewünscht, eine Katze zu sein?"
7223,Füllhorn,,"Da bist du ja endlich, Senpai~ Hier, ich konnte dir noch ein kleines Stück Truthahn retten, hehe~"
7224,Feuer und Flamme,,"Sobald der Pfeil meinen Bogen verlässt, gibt es kein Entkommen mehr."
6737,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
6738,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
6739,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
6740,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
6741,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
6742,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
67421,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
67422,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
67423,Klingenpistole,,"
Eine ganz besondere Pistole, die einst Ronja gehörte, zu einer Zeit, in der sie noch von Zorn und Wut durchtrieben war. Dieses innere Feuer ging auch über auf ihre Waffe und bis zum heutigen Tag umgibt ihre angsteinflößende Aura dieses Tötungswerkzeug.

Ursprünglich war es ein ganz gewöhnlicher Revolver, aber eines Tages brachte Ronja eine scharfe Klinge unterhalb des Laufs an, fast wie an einem Bajonette. Hierdurch ergaben sich ganz neue Einsatzmöglichkeiten dieser nun einzigartigen Waffe.

Ob durch ihre Projektile oder die rasiermesserscharfe Klinge an ihrer Spitze - wird sie richtig eingesetzt, bringt sie Tod und Verderben für jeden Feind, der sich in den Weg stellt!"
7225,Geschenkkorb,,"Irene, aktiviere den Full-Speed-Modus! Wir müssen Senpai diesen Truthahn vorbeibringen, bevor er kalt wird!"
7226,Kampfvorbereitung,,"Natürlich werde ich auf mich aufpassen, irgendjemand muss sich doch um dich kümmern in Zukunft. Mach dir mal nicht zu viele Sorgen."
7227,Queen Joan,,"Den Kaffee kann man ja nicht trinken, beim nächsten Mal gibst du dir bitte ein bisschen mehr Mühe."
7228,Gezeiten,,"Ebbe und Flut gehen Hand in Hand und sind untrennbar voneinander, genauso wie du und ich."
7229,Geschenkbox,,"Wie bin ich denn hier reingekommen? Hmm, na ja, immerhin schön gemütlich."
7230,Winterliches Treffen,,"Ich warte noch nicht lange, Senpai. Komm, lass uns losgehen~"
7231,Schlüssel zum Herzen,,Ich habe alle deine anderen Geschenke versteckt. Bleibt nur noch dieser mysteriöse Schlüssel übrig. Wofür der bloß gut ist...
6743,Schneeglocke,,"Alberta hatte diese Glocke eigentlich entwickelt, damit man sich mit dieser im Sommer eine angenehme Abkühlung gönnen kann. Aber aus irgendeinem Grund hat es sich zu einer mächtigen Waffe entwickelt... Später hat Isabella diese einzigartige Antiquität dann der Königin des Nordens geschenkt - Lumi. Der Träger dieser Antiquität kann seine Umgebung innerhalb eines Augenzwinkerns in eine eisige Landschaft verwandeln. Selbst am heißesten Julitag des Jahres fallen dann auf einmal Schneeflocken herab. Inmitten der tanzenden Schneeflocken kann man das feine Läuten der Glocke hören. Ein ganz sanftes, unaufdringliches Läuten, ähnlich wie dem Geräusch, was die Schneeflocken beim Aufkommen auf dem Boden machen. Der Nordpol wurde einst vom Chaos angegriffen, das den Nordpol und das dortige Eis schmelzen ließ und die Eislandschaft in eine Katastrophe stürzte. Mithilfe der Schneeglocke war es Alberta allerdings möglich, das Schmelzen aufzuhalten und die Landschaft und das Gleichgewicht des Nordpols wiederherzustellen. Dadurch wird die Schneeglocke von den Wesen dort mittlerweile als Heiligtum betrachtet."
