id,name,brief,desc
4601021,파일럿 세트 부품 선택 팩,선택 팩,"귀중한 보물 상자, 오픈 시 원하는 파일럿 세트 부품 1개를 선택할 수 있습니다.(오른쪽 상단의 '보기'를 클릭하여 자세한 보상 내용을 확인할 수 있으며, 팩 구입 후 팩의 보상은 업데이트 되지 않음)"
7235,꽃 필 무렵,스킨,유비의 꽃 필 무렵 스킨
27235,꽃 필 무렵,스킨,유비의 꽃 필 무렵 스킨
7236,아름다운 경치,스킨,미카의 아름다운 경치 스킨
27236,아름다운 경치,스킨,미카의 아름다운 경치 스킨
3000027,쇼윈도 버프·옥상 정복 1,쇼윈도 버프,"구입 후 옥상 정복에서 전투 시(기숙사 탐구 포함), 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000028,쇼윈도 버프·옥상 정복 2,쇼윈도 버프,"구입 후 옥상 정복에서 전투 시(기숙사 탐구 포함), 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000029,쇼윈도 버프·학원 순찰 1,쇼윈도 버프,"구입 후 학원 순찰에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000030,쇼윈도 버프·학원 순찰 2,쇼윈도 버프,"구입 후 학원 순찰에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000031,쇼윈도 버프·소대 퇴치 1,쇼윈도 버프,"구입 후 소대 퇴치에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000032,쇼윈도 버프·소대 퇴치 2,쇼윈도 버프,"구입 후 소대 퇴치에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000033,쇼윈도 버프·학부 테스트 1,쇼윈도 버프,"구입 후 학부 테스트에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
3000034,쇼윈도 버프·학부 테스트 2,쇼윈도 버프,"구입 후 학부 테스트에서 전투 시, 아군 전체 소녀가 3회 전투 동안 지속되는 버프를 받게 됩니다."
930215,5성 헤르메스 조각,소녀 소환,"조각 50개를 모으면, 소녀를 소환 할 수 있습니다."
52018,헤르메스,,
652025,헤르메스,,
752018,헤르메스,,
4101040,5성 소녀 선택 팩(러블리 표류기 제15기),선택 팩,"오픈 후, 은신, 신위, 풍견, 담화 5성 소녀 조각 중 하나를 선택할 수 있습니다(팩 획득 후, 팩 내 보상 내용은 업데이트되지 않음)."
4102031,5성 소녀 선택 팩(러블리 표류기 제15기),선택 팩,"오픈 후, 진성과 수라 5성 소녀 조각 중 하나를 선택할 수 있습니다. (팩 획득 후, 팩 내 보상 내용은 업데이트되지 않음)"
4302019,스킨 선택 팩(러블리 표류기 제15기),선택 팩,"귀중한 보물 상자, 오픈 후 원하는 스킨을 스스로 선택할 수 있습니다.(돋보기 아이콘을 클릭하면 자세한 내용 확인 가능. 팩 내 내용은 업데이트되지 않음)"
4601022,주황색 디자인 선택 팩(머리 부분),선택 팩,"귀중한 보물 상자, 오픈 시 원하는 주황색 디자인 세트의 머리 부분을 선택할 수 있습니다.(돋보기 아이콘을 클릭하면 자세한 내용 확인 가능. 팩 내 내용은 업데이트되지 않음)"
7237,눈꽃과 불꽃,스킨,다이애나의 눈꽃과 불꽃 스킨
27237,눈꽃과 불꽃,스킨,다이애나의 눈꽃과 불꽃 스킨
20001072,헤르메스 한정 섬네일,특별 섬네일,헤르메스 한정 섬네일. 블랙카드를 갖고 싶어? 누나라고 한번 불러봐~
316,성냥,이벤트 아이템,"성냥, 불꽃 축제 이벤트에서 사용됩니다."
317,엽서,이벤트 아이템,불꽃축제 이벤트의 아이템. 불꽃이 피어나는 순간을 담은 엽서. [c][d76500]'성냥'[-][/c]을 사용할 때마다 1장의 [c][d76500]'엽서'[-][/c]를 획득할 수 있습니다.
7238,겜블러 바니걸,스킨,암월의 겜블러 바니걸 스킨
27238,겜블러 바니걸,스킨,암월의 겜블러 바니걸 스킨
930216,5성 원초·드라큘라 조각,소녀 소환,"조각 50개를 모으면, 소녀를 소환 할 수 있습니다."
51017,원초·드라큘라,,
651024,원초·드라큘라,,
751017,원초·드라큘라,,
3100991,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100992,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100993,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100994,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100995,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100996,연날리기(머리),유니크 장식,'연날리기' 세트의 머리 부분
3100997,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3100998,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3100999,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3101000,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3101001,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3101002,연날리기(상의),유니크 장식,'연날리기' 세트의 상의
3101003,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101004,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101005,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101006,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101007,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101008,연날리기(하의),유니크 장식,'연날리기' 세트의 하의
3101009,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101010,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101011,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101012,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101013,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101014,연날리기(머리 장신구),유니크 장식,'연날리기' 세트의 머리 장신구
3101015,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101016,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101017,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101018,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101019,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101020,연날리기(액세서리),유니크 장식,'연날리기' 세트의 액세서리
3101021,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101022,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101023,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101024,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101025,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101026,매지컬 미드나잇(머리),유니크 장식,'매지컬 미드나잇' 세트의 머리 부분
3101027,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101028,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101029,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101030,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101031,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101032,매지컬 미드나잇(상의),유니크 장식,'매지컬 미드나잇' 세트의 상의
3101033,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101034,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101035,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101036,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101037,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101038,매지컬 미드나잇(하의),유니크 장식,'매지컬 미드나잇' 세트의 하의
3101039,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101040,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101041,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101042,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101043,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101044,매지컬 미드나잇(머리 장신구),유니크 장식,'매지컬 미드나잇' 세트의 머리 장신구
3101045,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101046,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101047,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101048,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101049,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101050,매지컬 미드나잇(액세서리),유니크 장식,'매지컬 미드나잇' 세트의 액세서리
3101051,얼그레이티(머리),유니크 장식,'얼그레이티' 세트의 머리 부분
3101052,얼그레이티(머리),유니크 장식,'얼그레이티' 세트의 머리 부분
3101053,얼그레이티(머리),유니크 장식,'얼그레이티' 세트의 머리 부분
3101054,얼그레이티(머리),유니크 장식,'얼그레이티' 세트의 머리 부분
3101055,얼그레이티(머리),유니크 장식,'얼그레이티' 세트의 머리 부분
3101056,얼그레이티(머리 부분),유니크 장식,'얼그레이티' 세트의 머리 부분
3101057,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101058,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101059,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101060,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101061,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101062,얼그레이티(상의),유니크 장식,'얼그레이티' 세트의 상의
3101063,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101064,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101065,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101066,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101067,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101068,얼그레이티(하의),유니크 장식,'얼그레이티' 세트의 하의
3101069,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101070,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101071,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101072,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101073,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101074,얼그레이티(머리 장신구),유니크 장식,'얼그레이티' 세트의 머리 장신구
3101075,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3101076,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3101077,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3101078,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3101079,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3101080,얼그레이티(액세서리),유니크 장식,'얼그레이티' 세트의 액세서리
3200991,연날리기(머리 부분 조각),유니크 장식 조각,연날리기-머리 부분 조각
3200997,연날리기(상의 조각),유니크 장식 조각,연날리기-상의 조각
3201003,연날리기(하의 조각),유니크 장식 조각,연날리기-하의 조각
3201009,연날리기(머리 장신구 조각),유니크 장식 조각,연날리기-머리 장신구 조각
3201015,연날리기(액세서리 조각),유니크 장식 조각,연날리기-액세서리 조각
3201021,매지컬 미드나잇(머리 부분 조각),유니크 장식 조각,매지컬 미드나잇-머리 부분 조각
3201027,매지컬 미드나잇(상의 조각),유니크 장식 조각,매지컬 미드나잇-상의 조각
3201033,매지컬 미드나잇(하의 조각),유니크 장식 조각,매지컬 미드나잇-하의 조각
3201039,매지컬 미드나잇(머리 장신구 조각),유니크 장식 조각,매지컬 미드나잇-머리 장신구 조각
3201045,매지컬 미드나잇(액세서리 조각),유니크 장식 조각,매지컬 미드나잇-액세서리 조각
3201051,얼그레이티(머리 부분 조각),유니크 장식 조각,얼그레이티-머리 부분 조각
3201057,얼그레이티(상의 조각),유니크 장식 조각,얼그레이티-상의 조각
3201063,얼그레이티(하의 조각),유니크 장식 조각,얼그레이티-하의 조각
3201069,얼그레이티(머리 장신구 조각),유니크 장식 조각,얼그레이티-머리 장신구 조각
3201075,얼그레이티(액세서리 조각),유니크 장식 조각,얼그레이티-액세서리 조각
